Year,Month,mean,sd,skewness,kurtosis,contrast,dissimilarity,homogeneity,ASM,entropy,energy,lag1_mean,lag2_mean,lag3_mean,lag4_mean
1995,3,-9.946342,0.1939509,0.7054307185085635,-0.5073858078304125,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.375,1.6258145836939115,0.6123724356957945,-9.707795,-9.83789,-9.602053,-9.636847
1995,4,-9999.0,0.0,,,0.0,0.0,1.0,1.0,-0.0,1.0,-9.946342,-9.707795,-9.83789,-9.602053
1995,5,-9.379264,0.23516765,0.8410969774016732,-0.27683465807887186,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9999.0,-9.946342,-9.707795,-9.83789
1995,6,-9.362896,0.27538136,0.5471779442228287,-0.5341992230139541,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.379264,-9999.0,-9.946342,-9.707795
1995,7,-9.328853,0.33292875,0.5091506610633236,-0.5233183485752497,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.362896,-9.379264,-9999.0,-9.946342
1995,8,-9.058818,0.21296068,0.8633604209019135,-0.2090777050641437,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.33333333333333337,1.792481250360578,0.5773502691896258,-9.328853,-9.362896,-9.379264,-9999.0
1995,9,-9.496613,0.30675718,0.5311107040691181,-0.5684254598509919,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.058818,-9.328853,-9.362896,-9.379264
1995,10,-9.389294,0.26998794,0.3004658798690026,-0.7761711125496578,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.496613,-9.058818,-9.328853,-9.362896
1995,11,-9.193897,0.2357013,0.4196790004674835,-1.1828217910108205,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.389294,-9.496613,-9.058818,-9.328853
1995,12,-9.407904,0.2956255,0.3346927712233848,-1.3405193821424735,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.193897,-9.389294,-9.496613,-9.058818
1996,1,-9.414298,0.29571083,0.3722113255217689,-1.2780999431180313,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.407904,-9.193897,-9.389294,-9.496613
1996,2,-9.305379,0.23912428,0.36336903647892294,-1.1550683109924433,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.414298,-9.407904,-9.193897,-9.389294
1996,3,-9.421685,0.17076,0.7528153847191614,-0.47292933880964405,0.0,0.0,1.0,1.0,-0.0,1.0,-9.305379,-9.414298,-9.407904,-9.193897
1996,4,-9.704956,0.25059494,0.7129146589118063,-0.5284596133803343,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.421685,-9.305379,-9.414298,-9.407904
1996,5,-9999.0,0.0,,,0.0,0.0,1.0,1.0,-0.0,1.0,-9.704956,-9.421685,-9.305379,-9.414298
1996,6,-9.592046,0.19914778,1.131511844543646,0.8726917943039458,0.0,0.0,1.0,1.0,-0.0,1.0,-9999.0,-9.704956,-9.421685,-9.305379
